Time,Protocol,RNTI,Info
2062.266528,MAC-LTE,203,"UL-SCH: (SFN=107 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2062.281136,MAC-LTE,450,"UL-SCH: (SFN=582 , SF=3) UEId=0   (Short BSR) (3:128 bytes) (Padding:remainder) "
2062.585027,MAC-LTE,215,"UL-SCH: (SFN=969 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2062.706761,MAC-LTE,203,"UL-SCH: (SFN=334 , SF=2) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
2062.928304,MAC-LTE,503,"UL-SCH: (SFN=704 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2063.54463,MAC-LTE,203,"UL-SCH: (SFN=621 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2063.664242,MAC-LTE,206,"UL-SCH: (SFN=955 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2063.677576,MAC-LTE,215,"UL-SCH: (SFN=460 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
2063.790069,MAC-LTE,450,"UL-SCH: (SFN=95  , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2064.586938,MAC-LTE,400,"UL-SCH: (SFN=214 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2064.641812,MAC-LTE,215,"UL-SCH: (SFN=383 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2064.788893,MAC-LTE,215,"UL-SCH: (SFN=501 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2064.80557,MAC-LTE,212,"UL-SCH: (SFN=237 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
2064.982433,MAC-LTE,209,"UL-SCH: (SFN=663 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2065.145581,MAC-LTE,450,"UL-SCH: (SFN=471 , SF=7) UEId=0   (Short BSR) "
2065.939855,MAC-LTE,212,"UL-SCH: (SFN=670 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
2066.054811,MAC-LTE,206,"UL-SCH: (SFN=331 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2066.388901,PDCP-LTE,215, [UL] [AM] SRB:1  [DATA] (P) sn=15   
2066.40595,MAC-LTE,206,"UL-SCH: (SFN=769 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
2066.774164,MAC-LTE,450,"UL-SCH: (SFN=669 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
2067.181458,MAC-LTE,209,"UL-SCH: (SFN=6   , SF=0) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
2067.730179,MAC-LTE,500,"UL-SCH: (SFN=849 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2067.769124,MAC-LTE,503,"UL-SCH: (SFN=807 , SF=1) UEId=0   (Short BSR) (3:140 bytes) (Padding:remainder) "
2068.457341,MAC-LTE,450,"UL-SCH: (SFN=952 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
2068.747669,MAC-LTE,212,"UL-SCH: (SFN=582 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2069.133752,MAC-LTE,450,"UL-SCH: (SFN=592 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2069.321171,MAC-LTE,212,"UL-SCH: (SFN=219 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2069.443716,MAC-LTE,101,"UL-SCH: (SFN=640 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
2069.699957,MAC-LTE,450,"UL-SCH: (SFN=18  , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
2069.959914,MAC-LTE,506,"UL-SCH: (SFN=842 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2070.254339,MAC-LTE,503,"UL-SCH: (SFN=294 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2070.77242,MAC-LTE,500,"UL-SCH: (SFN=982 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2071.384628,MAC-LTE,209,"UL-SCH: (SFN=627 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2071.622198,MAC-LTE,400,"UL-SCH: (SFN=649 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2071.798882,MAC-LTE,215,"UL-SCH: (SFN=749 , SF=7) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
2071.854039,MAC-LTE,506,"UL-SCH: (SFN=741 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2072.024726,MAC-LTE,503,"UL-SCH: (SFN=903 , SF=0) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
2072.048339,MAC-LTE,503,"UL-SCH: (SFN=701 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2072.08957,MAC-LTE,101,"UL-SCH: (SFN=209 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
2072.188178,MAC-LTE,400,"UL-SCH: (SFN=651 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
2072.301723,MAC-LTE,503,"UL-SCH: (SFN=225 , SF=1) UEId=0   (Long BSR) (3:remainder) "
2072.350106,MAC-LTE,206,"UL-SCH: (SFN=245 , SF=6) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
2072.422602,MAC-LTE,203,"UL-SCH: (SFN=583 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2072.567215,MAC-LTE,215,"UL-SCH: (SFN=95  , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2072.586326,MAC-LTE,209,"UL-SCH: (SFN=110 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2072.588164,MAC-LTE,101,"UL-SCH: (SFN=546 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2072.689381,MAC-LTE,450,"UL-SCH: (SFN=81  , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2072.735933,MAC-LTE,500,"UL-SCH: (SFN=865 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2072.864561,MAC-LTE,503,"UL-SCH: (SFN=415 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
2073.47191,MAC-LTE,209,"UL-SCH: (SFN=490 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
2073.673531,MAC-LTE,209,"UL-SCH: (SFN=139 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
2073.732783,MAC-LTE,200,"UL-SCH: (SFN=812 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
2073.918243,MAC-LTE,400,"UL-SCH: (SFN=315 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2073.945596,MAC-LTE,209,"UL-SCH: (SFN=797 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
2074.010782,MAC-LTE,400,"UL-SCH: (SFN=1016, SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
2074.44987,MAC-LTE,400,"UL-SCH: (SFN=526 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2074.565884,MAC-LTE,206,"UL-SCH: (SFN=366 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2074.711536,MAC-LTE,209,"UL-SCH: (SFN=316 , SF=7) UEId=0   (Short BSR) (Padding:remainder) "
2074.834522,MAC-LTE,206,"UL-SCH: (SFN=69  , SF=6) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
2075.611821,MAC-LTE,203,"UL-SCH: (SFN=157 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
2075.630231,MAC-LTE,450,"UL-SCH: (SFN=208 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
2076.239947,MAC-LTE,500,"UL-SCH: (SFN=685 , SF=5) UEId=0   (Long BSR) (3:77 bytes) (Padding:remainder) "
2076.611038,MAC-LTE,506,"UL-SCH: (SFN=426 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2077.147515,MAC-LTE,209,"UL-SCH: (SFN=590 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) "
2077.412612,MAC-LTE,212,"UL-SCH: (SFN=786 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) "
2078.099383,MAC-LTE,212,"UL-SCH: (SFN=497 , SF=2) UEId=0   (Short BSR) (3:143 bytes) "
2078.201105,MAC-LTE,203,"UL-SCH: (SFN=249 , SF=5) UEId=0   (Short BSR) (3:69 bytes) (Padding:remainder) "
2078.425073,MAC-LTE,506,"UL-SCH: (SFN=792 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2078.612401,MAC-LTE,101,"UL-SCH: (SFN=356 , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2078.634305,LTE RRC UL_DCCH/NAS-EPS,400," [UL] [AM] SRB:1  [CONTROL]  ACK_SN=4      ||   , ULInformationTransfer, Identity response"
2078.733324,MAC-LTE,206,"UL-SCH: (SFN=338 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
2078.781729,MAC-LTE,400,"UL-SCH: (SFN=995 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2078.839426,MAC-LTE,506,"UL-SCH: (SFN=290 , SF=4) UEId=0   (Short BSR) (3:remainder) (Padding:remainder) "
2079.147817,MAC-LTE,209,"UL-SCH: (SFN=860 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
2079.378748,RLC-LTE,506, [UL] [AM] SRB:2  [CONTROL]  ACK_SN=15   
2079.781485,MAC-LTE,206,"UL-SCH: (SFN=703 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
2080.141683,MAC-LTE,203,"UL-SCH: (SFN=114 , SF=8) UEId=0   (Short BSR) (3:140 bytes) (Padding:remainder) "
2080.369538,MAC-LTE,101,"UL-SCH: (SFN=50  , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
2080.498958,MAC-LTE,500,"UL-SCH: (SFN=31  , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2080.575044,MAC-LTE,500,"UL-SCH: (SFN=884 , SF=8) UEId=0   (Long BSR) (Padding:remainder) "
2080.590572,MAC-LTE,206,"UL-SCH: (SFN=757 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2080.635929,MAC-LTE,212,"UL-SCH: (SFN=924 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2080.968429,MAC-LTE,206,"UL-SCH: (SFN=38  , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2081.250607,MAC-LTE,200,"UL-SCH: (SFN=782 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2081.316236,MAC-LTE,209,"UL-SCH: (SFN=718 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2081.334756,MAC-LTE,101,"UL-SCH: (SFN=714 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
2081.789145,MAC-LTE,503,"UL-SCH: (SFN=994 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2082.291802,MAC-LTE,215,"UL-SCH: (SFN=710 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2082.35518,MAC-LTE,400,"UL-SCH: (SFN=595 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2082.365881,MAC-LTE,203,"UL-SCH: (SFN=363 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
2082.374868,MAC-LTE,203,"UL-SCH: (SFN=556 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) "
2082.456922,MAC-LTE,450,"UL-SCH: (SFN=475 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2082.540344,MAC-LTE,209,"UL-SCH: (SFN=806 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
2082.553288,MAC-LTE,212,"UL-SCH: (SFN=116 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
2082.622467,MAC-LTE,200,"UL-SCH: (SFN=139 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2082.756606,MAC-LTE,206,"UL-SCH: (SFN=971 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2082.761826,MAC-LTE,450,"UL-SCH: (SFN=308 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2082.968941,MAC-LTE,506,"UL-SCH: (SFN=659 , SF=8) UEId=0   (Short BSR) (3:128 bytes) (Padding:remainder) "
2083.596819,MAC-LTE,400,"UL-SCH: (SFN=211 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2083.921266,MAC-LTE,203,"UL-SCH: (SFN=49  , SF=2) UEId=0   (Long BSR) (3:140 bytes) (Padding:remainder) "
2083.937875,MAC-LTE,503,"UL-SCH: (SFN=137 , SF=4) UEId=0   (Short BSR) (3:74 bytes) (Padding:remainder) "
2084.066517,MAC-LTE,206,"UL-SCH: (SFN=245 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
2084.131985,MAC-LTE,506,"UL-SCH: (SFN=396 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
2084.83924,MAC-LTE,400,"UL-SCH: (SFN=3   , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:206 bytes) (Padding:remainder) "
2084.85546,MAC-LTE,203,"UL-SCH: (SFN=742 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2085.299447,MAC-LTE,203,"UL-SCH: (SFN=1023, SF=7) UEId=0   (Long BSR) (3:140 bytes) (Padding:remainder) "
2085.3613,MAC-LTE,203,"UL-SCH: (SFN=1017, SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2085.612502,MAC-LTE,200,"UL-SCH: (SFN=387 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2085.647232,MAC-LTE,500,"UL-SCH: (SFN=842 , SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) "
2085.874517,MAC-LTE,500,"UL-SCH: (SFN=348 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2086.080615,MAC-LTE,503,"UL-SCH: (SFN=158 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:211 bytes) (Padding:remainder) "
2086.321343,MAC-LTE,101,"UL-SCH: (SFN=485 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2086.423819,MAC-LTE,450,"UL-SCH: (SFN=168 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2086.956043,MAC-LTE,209,"UL-SCH: (SFN=605 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2087.217663,MAC-LTE,503,"UL-SCH: (SFN=598 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) "
2087.377553,MAC-LTE,206,"UL-SCH: (SFN=216 , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) "
2087.495709,MAC-LTE,400,"UL-SCH: (SFN=85  , SF=6) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2087.500336,MAC-LTE,212,"UL-SCH: (SFN=830 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2087.632922,MAC-LTE,506,"UL-SCH: (SFN=585 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2087.661875,MAC-LTE,215,"UL-SCH: (SFN=938 , SF=6) UEId=0   (Long BSR) (3:remainder) (Padding:remainder) "
2087.71742,MAC-LTE,206,"UL-SCH: (SFN=594 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2087.852156,MAC-LTE,506,"UL-SCH: (SFN=1007, SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
2088.033452,MAC-LTE,203,"UL-SCH: (SFN=488 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) "
2088.603849,MAC-LTE,209,"UL-SCH: (SFN=717 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2088.6097,MAC-LTE,400,"UL-SCH: (SFN=191 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2088.683103,MAC-LTE,206,"UL-SCH: (SFN=66  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
2088.871085,MAC-LTE,503,"UL-SCH: (SFN=297 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2089.448632,MAC-LTE,506,"UL-SCH: (SFN=563 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:69 bytes) (Padding:remainder) "
2090.10571,MAC-LTE,506,"UL-SCH: (SFN=318 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2091.099431,MAC-LTE,506,"UL-SCH: (SFN=891 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2091.495477,MAC-LTE,506,"UL-SCH: (SFN=827 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:69 bytes) "
2091.569435,MAC-LTE,209,"UL-SCH: (SFN=405 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) "
2091.650604,MAC-LTE,506,"UL-SCH: (SFN=944 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2091.678832,MAC-LTE,500,"UL-SCH: (SFN=826 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2091.998107,MAC-LTE,215,"UL-SCH: (SFN=578 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) "
2092.415217,MAC-LTE,503,"UL-SCH: (SFN=815 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
2092.55046,MAC-LTE,101,"UL-SCH: (SFN=977 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2092.569473,MAC-LTE,506,"UL-SCH: (SFN=27  , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2093.339767,MAC-LTE,101,"UL-SCH: (SFN=877 , SF=8) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2093.359598,MAC-LTE,200,"UL-SCH: (SFN=60  , SF=4) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2093.785788,MAC-LTE,212,"UL-SCH: (SFN=577 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:72 bytes) (Padding:remainder) "
2093.810217,MAC-LTE,203,"UL-SCH: (SFN=369 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2094.239162,MAC-LTE,212,"UL-SCH: (SFN=196 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2095.028847,MAC-LTE,209,"UL-SCH: (SFN=779 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
2095.114637,MAC-LTE,209,"UL-SCH: (SFN=484 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2095.259271,MAC-LTE,212,"UL-SCH: (SFN=838 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2095.369232,MAC-LTE,200,"UL-SCH: (SFN=42  , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:66 bytes) (Padding:remainder) "
2097.010155,MAC-LTE,206,"UL-SCH: (SFN=650 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2097.73688,MAC-LTE,506,"UL-SCH: (SFN=11  , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2097.96213,MAC-LTE,503,"UL-SCH: (SFN=496 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2098.025367,MAC-LTE,400,"UL-SCH: (SFN=197 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2098.262273,MAC-LTE,500,"UL-SCH: (SFN=780 , SF=0) UEId=0   (Long BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2098.40141,MAC-LTE,209,"UL-SCH: (SFN=121 , SF=1) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2098.656215,MAC-LTE,200,"UL-SCH: (SFN=203 , SF=2) UEId=0   (Long BSR) (3:165 bytes) (Padding:remainder) "
2098.689519,MAC-LTE,506,"UL-SCH: (SFN=949 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2098.915142,MAC-LTE,450,"UL-SCH: (SFN=716 , SF=9) UEId=0   (Long BSR) (3:128 bytes) (Padding:remainder) "
2099.320301,MAC-LTE,209,"UL-SCH: (SFN=401 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (Padding:remainder) "
2099.622067,MAC-LTE,206,"UL-SCH: (SFN=868 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:72 bytes) "
2099.953599,MAC-LTE,212,"UL-SCH: (SFN=342 , SF=5) UEId=0   (Long BSR) (Power Headroom Report) (3:140 bytes) (Padding:remainder) "
2100.024882,MAC-LTE,400,"UL-SCH: (SFN=970 , SF=4) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2100.268072,MAC-LTE,500,"UL-SCH: (SFN=980 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2100.75531,MAC-LTE,101,"UL-SCH: (SFN=1   , SF=8) UEId=0   (Long BSR) (3:77 bytes) (Padding:remainder) "
2100.953191,MAC-LTE,200,"UL-SCH: (SFN=582 , SF=7) UEId=0   (Short BSR) (Power Headroom Report) (3:143 bytes) (Padding:remainder) "
2100.954146,MAC-LTE,215,"UL-SCH: (SFN=64  , SF=2) UEId=0   (Short BSR) (3:64 bytes) (Padding:remainder) "
2101.441194,MAC-LTE,500,"UL-SCH: (SFN=517 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2101.644919,MAC-LTE,500,"UL-SCH: (SFN=458 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) "
2102.039731,MAC-LTE,215,"UL-SCH: (SFN=732 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (Padding:remainder) "
2102.06273,MAC-LTE,215,"UL-SCH: (SFN=850 , SF=8) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2102.237271,MAC-LTE,450,"UL-SCH: (SFN=563 , SF=0) UEId=0   (Short BSR) (Power Headroom Report) (3:96 bytes) (Padding:remainder) "
2102.348019,MAC-LTE,206,"UL-SCH: (SFN=379 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:77 bytes) (Padding:remainder) "
2102.659374,MAC-LTE,506,"UL-SCH: (SFN=915 , SF=9) UEId=0   (Long BSR) (Power Headroom Report) (3:128 bytes) (Padding:remainder) "
2103.179822,MAC-LTE,212,"UL-SCH: (SFN=880 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:74 bytes) (Padding:remainder) "
2103.422098,MAC-LTE,212,"UL-SCH: (SFN=255 , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
2103.450781,PDCP-LTE,203, [UL] [AM] SRB:1  [DATA] (P) sn=4   
2103.579304,MAC-LTE,215,"UL-SCH: (SFN=592 , SF=2) UEId=0   (Short BSR) (Power Headroom Report) (3:64 bytes) (Padding:remainder) "
2103.601266,MAC-LTE,203,"UL-SCH: (SFN=1002, SF=5) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2103.995354,MAC-LTE,450,"UL-SCH: (SFN=798 , SF=3) UEId=0   (Short BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2104.095683,LTE RRC UL_CCCH,503,RRCConnectionRequest
2104.277685,MAC-LTE,212,"UL-SCH: (SFN=353 , SF=6) UEId=0   (Short BSR) (Power Headroom Report) (3:80 bytes) (Padding:remainder) "
2104.519846,MAC-LTE,500,"UL-SCH: (SFN=164 , SF=2) UEId=0   (Long BSR) (Power Headroom Report) (3:165 bytes) (Padding:remainder) "
2104.848427,MAC-LTE,101,"UL-SCH: (SFN=691 , SF=9) UEId=0   (Short BSR) (Power Headroom Report) (3:82 bytes) (Padding:remainder) "
2104.928003,MAC-LTE,506,"UL-SCH: (SFN=380 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:77 bytes) "
2105.368548,MAC-LTE,101,"UL-SCH: (SFN=137 , SF=3) UEId=0   (Long BSR) (Power Headroom Report) (3:remainder) (Padding:remainder) "
2105.616219,MAC-LTE,101,"UL-SCH: (SFN=19  , SF=1) UEId=0   (Long BSR) (Power Headroom Report) (3:87 bytes) (Padding:remainder) "
2105.962371,MAC-LTE,101,"UL-SCH: (SFN=378 , SF=7) UEId=0   (Long BSR) (Power Headroom Report) (3:71 bytes) (Padding:remainder) "
